"User_City"|"User_State"|"User_MSA"|"User_Type"|"Request_ID"|"Request_Time"|"Form_Name"|"Drug_Name"|"MonthPart"|"territory"|"district_number"
"Alexandria"|"VA"|"Washington, DC-MD-VA"|"Pharmacy"|"6MXYM6"|2013-11-19 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1833"|"1830"
"Alexandria"|"VA"|"Washington, DC-MD-VA"|"Pharmacy"|"8HYEH8"|2013-10-11 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1833"|"1830"
"Algonquin"|"IL"|"Chicago, IL"|"Pharmacy"|"XGQV2X"|2013-12-02 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-12-01 00:00:00|"1912"|"1910"
"Algonquin"|"IL"|"Chicago, IL"|"Pharmacy"|"EDAF3E"|2013-11-02 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-11-01 00:00:00|"1912"|"1910"
"Algonquin"|"IL"|"Chicago, IL"|"Pharmacy"|"TGFU4T"|2013-11-01 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-11-01 00:00:00|"1912"|"1910"
"Algonquin"|"IL"|"Chicago, IL"|"Pharmacy"|"XMPQ4X"|2013-10-14 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-10-01 00:00:00|"1912"|"1910"
"Algonquin"|"IL"|"Chicago, IL"|"Pharmacy"|"VQPW4V"|2014-02-16 00:00:00|"PriorAuthorization Form #71"|"DrugX"|2014-02-01 00:00:00|"1912"|"1910"
"Allen"|"TX"|"Dallas-Fort Worth, TX"|"Pharmacy"|"VWTF4V"|2014-01-14 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1923"|"1920"
"Allen"|"TX"|"Dallas-Fort Worth, TX"|"Pharmacy"|"XXYY8X"|2013-09-21 00:00:00|"PriorAuthorization Form #150"|"DrugX"|2013-09-01 00:00:00|"1923"|"1920"
"Allen"|"TX"|"Dallas-Fort Worth, TX"|"Pharmacy"|"A4B6CA"|2014-03-18 00:00:00|"PriorAuthorization Form #186"|"DrugX"|2014-03-01 00:00:00|"1923"|"1920"
"Allen"|"TX"|"Dallas-Fort Worth, TX"|"Pharmacy"|"Y9B8RY"|2014-03-08 00:00:00|"PriorAuthorization Form #289"|"DrugX"|2014-03-01 00:00:00|"1923"|"1920"
"Allison Park"|"PA"|"Pittsburgh, PA"|"Pharmacy"|"8GNLG8"|2013-07-25 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-07-01 00:00:00|"1834"|"1830"
"Almont"|"MI"|"Detroit, MI"|"Pharmacy"|"7NEPN7"|2014-01-30 00:00:00|"PriorAuthorization Form #262"|"DrugX"|2014-01-01 00:00:00|"1863"|"1860"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"2XYPX2"|2013-11-20 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"2JCWJ2"|2013-10-17 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-10-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"3XBBX3"|2013-12-09 00:00:00|"PriorAuthorization Form #290"|"DrugX"|2013-12-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"4RKUR4"|2014-02-18 00:00:00|"PriorAuthorization Form #82"|"DrugX"|2014-02-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"6AEBA6"|2013-11-24 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"6JQJJ6"|2014-01-03 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-01-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"7UAAU7"|2014-03-05 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-03-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"7CJXC7"|2013-08-30 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-08-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"8RFLR8"|2014-02-17 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-02-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"8GMXG8"|2013-12-24 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-12-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"9RGYR9"|2013-08-27 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-08-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Pharmacy"|"KF7KFK"|2014-03-07 00:00:00|"PriorAuthorization Form #82"|"DrugX"|2014-03-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Physician"|"6LJCL6"|2014-03-07 00:00:00|"PriorAuthorization Form #266"|"DrugX"|2014-03-01 00:00:00|"1843"|"1840"
"Alpharetta"|"GA"|"Atlanta,GA"|"Physician"|"8VDCV8"|2014-03-17 00:00:00|"PriorAuthorization Form #266"|"DrugX"|2014-03-01 00:00:00|"1843"|"1840"
"Alpine"|"CA"|"San Diego, CA"|"Pharmacy"|"CYEB2C"|2013-10-26 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-10-01 00:00:00|"1947"|"1940"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"3PVDP3"|2013-11-18 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"3MKJM3"|2014-02-05 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2014-02-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"4TVBT4"|2014-02-17 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-02-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"4ECGE4"|2013-10-18 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"6XXAX6"|2014-02-14 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-02-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"7TQGT7"|2013-12-03 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-12-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"7NPHN7"|2014-03-05 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"7BHPB7"|2014-01-13 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-01-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"7KKVK7"|2013-12-13 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-12-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"9APAA9"|2014-02-17 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-02-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"ED9DDE"|2014-03-31 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-03-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"NT2MTN"|2014-03-18 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2014-03-01 00:00:00|"1852"|"1850"
"Altamonte Springs"|"FL"|"Orlando,FL"|"Pharmacy"|"WH9KHW"|2014-03-26 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-03-01 00:00:00|"1852"|"1850"
"Alton"|"IL"|"St. Louis, MO-IL"|"Pharmacy"|"KCEG6K"|2013-08-12 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-08-01 00:00:00|"1915"|"1910"
"Alton"|"IL"|"St. Louis, MO-IL"|"Pharmacy"|"EPKU6E"|2013-08-29 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-08-01 00:00:00|"1915"|"1910"
"Altoona"|"IA"|"Des Moines, IA"|"Pharmacy"|"FTJU2F"|2013-10-25 00:00:00|"PriorAuthorization Form #242"|"DrugX"|2013-10-01 00:00:00|"1917"|"1910"
"Altoona"|"IA"|"Des Moines, IA"|"Pharmacy"|"KPNC3K"|2013-07-17 00:00:00|"PriorAuthorization Form #242"|"DrugX"|2013-07-01 00:00:00|"1917"|"1910"
"Altoona"|"IA"|"Des Moines, IA"|"Pharmacy"|"MEEE9M"|2013-11-25 00:00:00|"PriorAuthorization Form #242"|"DrugX"|2013-11-01 00:00:00|"1917"|"1910"
"Altoona"|"IA"|"Des Moines, IA"|"Pharmacy"|"BNEN9B"|2013-10-10 00:00:00|"PriorAuthorization Form #242"|"DrugX"|2013-10-01 00:00:00|"1917"|"1910"
"Amarillo"|"TX"|"Amarillo, TX"|"Pharmacy"|"XQPY2X"|2013-08-22 00:00:00|"PriorAuthorization Form #82"|"DrugX"|2013-08-01 00:00:00|"1922"|"1920"
"Amarillo"|"TX"|"Amarillo, TX"|"Pharmacy"|"BDBG8B"|2013-11-11 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-11-01 00:00:00|"1922"|"1920"
"Ambler"|"PA"|"Philadelphia, PA-NJ"|"Pharmacy"|"7FUEF7"|2013-09-25 00:00:00|"PriorAuthorization Form #24"|"DrugX"|2013-09-01 00:00:00|"1825"|"1820"
"American Canyon"|"CA"|"Vallejo-Fairfield-Napa, CA"|"Pharmacy"|"FUXM9F"|2013-08-16 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-08-01 00:00:00|"1951"|"1950"
"American Fork"|"UT"|"Provo-Orem, UT"|"Pharmacy"|"YTBV2Y"|2014-02-25 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2014-02-01 00:00:00|"1933"|"1930"
"American Fork"|"UT"|"Provo-Orem, UT"|"Pharmacy"|"BEMV4B"|2013-09-19 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2013-09-01 00:00:00|"1933"|"1930"
"American Fork"|"UT"|"Provo-Orem, UT"|"Pharmacy"|"N2E8MN"|2014-03-19 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2014-03-01 00:00:00|"1933"|"1930"
"Ames"|"IA"|"No MSA"|"Pharmacy"|"LCTD9L"|2013-11-12 00:00:00|"PriorAuthorization Form #242"|"DrugX"|2013-11-01 00:00:00|"1917"|"1910"
"Amsterdam"|"NY"|"Albany-Schenectady-Troy, NY"|"Pharmacy"|"WQ8KQW"|2014-03-14 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-03-01 00:00:00|"1861"|"1860"
"Anacortes"|"WA"|"No MSA"|"Pharmacy"|"GRME4G"|2013-11-01 00:00:00|"PriorAuthorization Form #265"|"DrugX"|2013-11-01 00:00:00|"1934"|"1930"
"Anaheim"|"CA"|"Orange County, CA"|"Pharmacy"|"YLGF6Y"|2014-01-08 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2014-01-01 00:00:00|"1945"|"1940"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"UNBU2U"|2013-12-02 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2013-12-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"LAUU2L"|2013-08-19 00:00:00|"PriorAuthorization Form #241"|"DrugX"|2013-08-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"YCVN2Y"|2013-10-07 00:00:00|"PriorAuthorization Form #27"|"DrugX"|2013-10-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"LJWB2L"|2014-02-14 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2014-02-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"UDWF2U"|2013-09-29 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2013-09-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"JGEN3J"|2013-11-12 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2013-11-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"XBJV3X"|2013-12-01 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-12-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"WGKG3W"|2013-09-16 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2013-09-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"YGMT3Y"|2013-10-10 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-10-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"THKV4T"|2013-08-31 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2013-08-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"RHUK4R"|2013-11-29 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-11-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"YDLL6Y"|2013-10-28 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-10-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"BHMP6B"|2013-08-06 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2013-08-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"NHNQ6N"|2014-02-24 00:00:00|"PriorAuthorization Form #62"|"DrugX"|2014-02-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"ALRA6A"|2014-03-04 00:00:00|"PriorAuthorization Form #197"|"DrugX"|2014-03-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"EUVT6E"|2013-08-14 00:00:00|"PriorAuthorization Form #255"|"DrugX"|2013-08-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"HBJH7H"|2014-01-15 00:00:00|"PriorAuthorization Form #252"|"DrugX"|2014-01-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"RVRB7R"|2013-09-23 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"EBYJ7E"|2013-12-11 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2013-12-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"LLGB9L"|2014-01-22 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2014-01-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"NFRT9N"|2013-12-25 00:00:00|"PriorAuthorization Form #217"|"DrugX"|2013-12-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"WWTA9W"|2013-12-09 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-12-01 00:00:00|"1934"|"1930"
"Anchorage"|"AK"|"Anchorage, AK"|"Pharmacy"|"KMTG9K"|2013-10-25 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-10-01 00:00:00|"1934"|"1930"
"Anderson"|"IN"|"Indianapolis, IN"|"Pharmacy"|"8CRYC8"|2013-10-22 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1867"|"1860"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Pharmacy"|"2RGGR2"|2013-08-20 00:00:00|"PriorAuthorization Form #28"|"DrugX"|2013-08-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Pharmacy"|"2DDUD2"|2014-01-03 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Pharmacy"|"3DRHD3"|2014-02-17 00:00:00|"PriorAuthorization Form #114"|"DrugX"|2014-02-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Pharmacy"|"4QMVQ4"|2013-07-19 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-07-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Pharmacy"|"6DHMD6"|2014-01-19 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Pharmacy"|"7MTMM7"|2013-10-05 00:00:00|"PriorAuthorization Form #200"|"DrugX"|2013-10-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Pharmacy"|"9DMAD9"|2013-09-20 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Physician"|"2FQNF2"|2014-03-04 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-03-01 00:00:00|"1842"|"1840"
"Anderson"|"SC"|"Greenville-Spartanburg-Anderson, SC"|"Physician"|"4WWGW4"|2014-03-06 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1842"|"1840"
"Andover"|"KS"|"Wichita,KS"|"Pharmacy"|"YXQV2Y"|2014-02-10 00:00:00|"PriorAuthorization Form #109"|"DrugX"|2014-02-01 00:00:00|"1922"|"1920"
"Andrews"|"TX"|"No MSA"|"Pharmacy"|"UXYV6U"|2013-12-18 00:00:00|"PriorAuthorization Form #292"|"DrugX"|2013-12-01 00:00:00|"1924"|"1920"
"Ankeny"|"IA"|"Des Moines, IA"|"Pharmacy"|"YRWQ2Y"|2013-10-08 00:00:00|"PriorAuthorization Form #109"|"DrugX"|2013-10-01 00:00:00|"1917"|"1910"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Pharmacy"|"2DEBD2"|2014-01-24 00:00:00|"PriorAuthorization Form #294"|"DrugX"|2014-01-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Pharmacy"|"6GQHG6"|2013-10-30 00:00:00|"PriorAuthorization Form #262"|"DrugX"|2013-10-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Pharmacy"|"7BXKB7"|2014-02-27 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2014-02-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Pharmacy"|"7LLUL7"|2014-01-03 00:00:00|"PriorAuthorization Form #262"|"DrugX"|2014-01-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Pharmacy"|"9HLMH9"|2014-02-24 00:00:00|"PriorAuthorization Form #104"|"DrugX"|2014-02-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Physician"|"2KTGK2"|2014-01-09 00:00:00|"PriorAuthorization Form #294"|"DrugX"|2014-01-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Physician"|"2AUMA2"|2013-08-16 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-08-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Physician"|"7EJPE7"|2013-10-23 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Physician"|"7MYVM7"|2013-07-09 00:00:00|"PriorAuthorization Form #133"|"DrugX"|2013-07-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Physician"|"8VXEV8"|2013-09-03 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Physician"|"8GTGG8"|2013-08-19 00:00:00|"PriorAuthorization Form #159"|"DrugX"|2013-08-01 00:00:00|"1864"|"1860"
"Ann Arbor"|"MI"|"Ann Arbor, MI"|"Physician"|"9XUMX9"|2013-07-24 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-07-01 00:00:00|"1864"|"1860"
"Annandale"|"VA"|"Washington, DC-MD-VA"|"Pharmacy"|"2CXBC2"|2014-02-28 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-02-01 00:00:00|"1833"|"1830"
"Annapolis"|"MD"|"Baltimore, MD"|"Pharmacy"|"2VBGV2"|2013-09-17 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-09-01 00:00:00|"1832"|"1830"
"Annapolis"|"MD"|"Baltimore, MD"|"Pharmacy"|"3MLTM3"|2014-01-23 00:00:00|"PriorAuthorization Form #292"|"DrugX"|2014-01-01 00:00:00|"1832"|"1830"
"Anniston"|"AL"|"Anniston, AL"|"Pharmacy"|"3TBTT3"|2013-10-16 00:00:00|"PriorAuthorization Form #150"|"DrugX"|2013-10-01 00:00:00|"1845"|"1840"
"Anniston"|"AL"|"Anniston, AL"|"Pharmacy"|"3WNXW3"|2013-11-06 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-11-01 00:00:00|"1845"|"1840"
"Anniston"|"AL"|"Anniston, AL"|"Pharmacy"|"8QNEQ8"|2013-10-18 00:00:00|"PriorAuthorization Form #150"|"DrugX"|2013-10-01 00:00:00|"1845"|"1840"
"Antigo"|"WI"|"No MSA"|"Pharmacy"|"PBNP2P"|2013-11-06 00:00:00|"PriorAuthorization Form #252"|"DrugX"|2013-11-01 00:00:00|"1911"|"1910"
"Antioch"|"CA"|"Oakland, CA"|"Pharmacy"|"DWWR3D"|2013-08-14 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-08-01 00:00:00|"1953"|"1950"
"Antioch"|"CA"|"Oakland, CA"|"Pharmacy"|"Q2W6GQ"|2014-03-31 00:00:00|"PriorAuthorization Form #26"|"DrugX"|2014-03-01 00:00:00|"1953"|"1950"
"Antioch"|"IL"|"Chicago, IL"|"Pharmacy"|"WDCA2W"|2013-10-21 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-10-01 00:00:00|"1912"|"1910"
"Antioch"|"IL"|"Chicago, IL"|"Pharmacy"|"CFMX2C"|2013-11-13 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-11-01 00:00:00|"1912"|"1910"
"Antioch"|"IL"|"Chicago, IL"|"Pharmacy"|"CRAX6C"|2013-10-29 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-10-01 00:00:00|"1912"|"1910"
"Antioch"|"IL"|"Chicago, IL"|"Pharmacy"|"FWGM7F"|2013-10-09 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-10-01 00:00:00|"1912"|"1910"
"Antioch"|"TN"|"Nashville, TN"|"Pharmacy"|"4LBWL4"|2013-12-14 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-12-01 00:00:00|"1841"|"1840"
"Antioch"|"TN"|"Nashville, TN"|"Pharmacy"|"LU2WUL"|2014-03-16 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-03-01 00:00:00|"1841"|"1840"
"Apache Junction"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"RVHC7R"|2013-10-31 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-10-01 00:00:00|"1942"|"1940"
"Apex"|"NC"|"Raleigh-Durham-Chapel Hill, NC"|"Pharmacy"|"2GPNG2"|2014-03-06 00:00:00|"PriorAuthorization Form #109"|"DrugX"|2014-03-01 00:00:00|"1836"|"1830"
"Apex"|"NC"|"Raleigh-Durham-Chapel Hill, NC"|"Pharmacy"|"2KVYK2"|2014-01-11 00:00:00|"PriorAuthorization Form #28"|"DrugX"|2014-01-01 00:00:00|"1836"|"1830"
"Apex"|"NC"|"Raleigh-Durham-Chapel Hill, NC"|"Pharmacy"|"6GKDG6"|2014-01-27 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1836"|"1830"
"Apex"|"NC"|"Raleigh-Durham-Chapel Hill, NC"|"Pharmacy"|"6PNYP6"|2014-02-23 00:00:00|"PriorAuthorization Form #273"|"DrugX"|2014-02-01 00:00:00|"1836"|"1830"
"Apex"|"NC"|"Raleigh-Durham-Chapel Hill, NC"|"Pharmacy"|"8TQRT8"|2014-02-05 00:00:00|"PriorAuthorization Form #109"|"DrugX"|2014-02-01 00:00:00|"1836"|"1830"
"Apex"|"NC"|"Raleigh-Durham-Chapel Hill, NC"|"Pharmacy"|"9PPHP9"|2014-01-23 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1836"|"1830"
"Apex"|"NC"|"Raleigh-Durham-Chapel Hill, NC"|"Pharmacy"|"9BFQB9"|2013-12-20 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-12-01 00:00:00|"1836"|"1830"
"Apopka"|"FL"|"Orlando,FL"|"Pharmacy"|"6QCPQ6"|2014-02-07 00:00:00|"PriorAuthorization Form #168"|"DrugX"|2014-02-01 00:00:00|"1852"|"1850"
"Apopka"|"FL"|"Orlando,FL"|"Pharmacy"|"6RFWR6"|2014-01-04 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2014-01-01 00:00:00|"1852"|"1850"
"Apopka"|"FL"|"Orlando,FL"|"Pharmacy"|"8BVDB8"|2013-11-07 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-11-01 00:00:00|"1852"|"1850"
"Apopka"|"FL"|"Orlando,FL"|"Pharmacy"|"FH2YHF"|2014-03-12 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-03-01 00:00:00|"1852"|"1850"
"Appleton"|"WI"|"Appleton-Oshkosh-Neenah, WI"|"Pharmacy"|"HNLW6H"|2013-08-30 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-08-01 00:00:00|"1911"|"1910"
"Appleton"|"WI"|"Appleton-Oshkosh-Neenah, WI"|"Pharmacy"|"XQTV7X"|2013-08-15 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-08-01 00:00:00|"1911"|"1910"
"Arcadia"|"CA"|"Los Angeles-Long Beach, CA"|"Pharmacy"|"DCUA7D"|2014-02-06 00:00:00|"PriorAuthorization Form #163"|"DrugX"|2014-02-01 00:00:00|"1943"|"1940"
